Frame;Hour;Day;Neighbourhood;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders;VaccLvl_0;VaccLvl_1;VaccLvl_2;dVaccLvl_0;dVaccLvl_1;dVaccLvl_2
26;2;1;Santa Cecília;5768;5768;0;0;0;0;5753;15;0;0;0;0
26;2;1;Santana;20723;20723;0;0;0;0;20690;33;0;0;0;0
27;3;1;Azenha;13804;13804;0;0;0;0;13782;22;0;0;0;0
27;3;1;Bom Fim;11593;11593;0;0;0;0;11572;21;0;0;0;0
27;3;1;Centro;39154;39154;0;0;0;0;39098;56;0;0;0;0
27;3;1;Cidade Baixa;15379;15379;0;0;0;0;15353;26;0;0;0;0
27;3;1;Farroupilha;961;961;0;0;0;0;951;10;0;0;0;0
27;3;1;Floresta;11596;11596;0;0;0;0;11571;25;0;0;0;0
27;3;1;Independência;8112;8112;0;0;0;0;8094;18;0;0;0;0
27;3;1;Menino Deus;31650;31650;0;0;0;0;31602;48;0;0;0;0
27;3;1;Moinhos de Vento;11937;11937;0;0;0;0;11920;17;0;0;0;0
27;3;1;Praia de Belas;2281;2281;0;0;0;0;2269;12;0;0;0;0
27;3;1;Rio Branco;17531;17531;0;0;0;0;17505;26;0;0;0;0
27;3;1;Santa Cecília;5768;5768;0;0;0;0;5753;15;0;0;0;0
27;3;1;Santana;20723;20723;0;0;0;0;20690;33;0;0;0;0
28;4;1;Azenha;13804;13804;0;0;0;0;13782;22;0;0;0;0
28;4;1;Bom Fim;11593;11593;0;0;0;0;11572;21;0;0;0;0
28;4;1;Centro;39154;39154;0;0;0;0;39098;56;0;0;0;0
28;4;1;Cidade Baixa;15379;15379;0;0;0;0;15353;26;0;0;0;0
28;4;1;Farroupilha;961;961;0;0;0;0;951;10;0;0;0;0
28;4;1;Floresta;11596;11596;0;0;0;0;11571;25;0;0;0;0
28;4;1;Independência;8112;8112;0;0;0;0;8094;18;0;0;0;0
28;4;1;Menino Deus;31650;31650;0;0;0;0;31602;48;0;0;0;0
28;4;1;Moinhos de Vento;11937;11937;0;0;0;0;11920;17;0;0;0;0
28;4;1;Praia de Belas;2281;2281;0;0;0;0;2269;12;0;0;0;0
28;4;1;Rio Branco;17531;17531;0;0;0;0;17505;26;0;0;0;0
28;4;1;Santa Cecília;5768;5768;0;0;0;0;5753;15;0;0;0;0
28;4;1;Santana;20723;20723;0;0;0;0;20690;33;0;0;0;0
29;5;1;Azenha;13804;13804;0;0;0;0;13782;22;0;0;0;0
29;5;1;Bom Fim;11593;11593;0;0;0;0;11572;21;0;0;0;0
29;5;1;Centro;39154;39154;0;0;0;0;39098;56;0;0;0;0
29;5;1;Cidade Baixa;15379;15379;0;0;0;0;15353;26;0;0;0;0
29;5;1;Farroupilha;961;961;0;0;0;0;951;10;0;0;0;0
29;5;1;Floresta;11596;11596;0;0;0;0;11571;25;0;0;0;0
29;5;1;Independência;8112;8112;0;0;0;0;8094;18;0;0;0;0
29;5;1;Menino Deus;31650;31650;0;0;0;0;31602;48;0;0;0;0
29;5;1;Moinhos de Vento;11937;11937;0;0;0;0;11920;17;0;0;0;0
29;5;1;Praia de Belas;2281;2281;0;0;0;0;2269;12;0;0;0;0
29;5;1;Rio Branco;17531;17531;0;0;0;0;17505;26;0;0;0;0
29;5;1;Santa Cecília;5768;5768;0;0;0;0;5753;15;0;0;0;0
29;5;1;Santana;20723;20723;0;0;0;0;20690;33;0;0;0;0
30;6;1;Azenha;13804;13804;0;0;0;0;13782;22;0;0;0;0
30;6;1;Bom Fim;11593;11593;0;0;0;0;11572;21;0;0;0;0
30;6;1;Centro;39154;39154;0;0;0;0;39098;56;0;0;0;0
30;6;1;Cidade Baixa;15379;15379;0;0;0;0;15353;26;0;0;0;0
30;6;1;Farroupilha;961;961;0;0;0;0;951;10;0;0;0;0
30;6;1;Floresta;11596;11596;0;0;0;0;11571;25;0;0;0;0
30;6;1;Independência;8112;8112;0;0;0;0;8094;18;0;0;0;0
30;6;1;Menino Deus;31650;31650;0;0;0;0;31602;48;0;0;0;0
30;6;1;Moinhos de Vento;11937;11937;0;0;0;0;11920;17;0;0;0;0
30;6;1;Praia de Belas;2281;2281;0;0;0;0;2269;12;0;0;0;0
30;6;1;Rio Branco;17531;17531;0;0;0;0;17505;26;0;0;0;0
30;6;1;Santa Cecília;5768;5768;0;0;0;0;5753;15;0;0;0;0
30;6;1;Santana;20723;20723;0;0;0;0;20690;33;0;0;0;0
31;7;1;Azenha;13804;13804;0;0;0;0;13782;22;0;0;0;0
31;7;1;Bom Fim;11593;11593;0;0;0;0;11572;21;0;0;0;0
31;7;1;Centro;39154;39154;0;0;0;0;39098;56;0;0;0;0
31;7;1;Cidade Baixa;15379;15379;0;0;0;0;15353;26;0;0;0;0
31;7;1;Farroupilha;961;961;0;0;0;0;951;10;0;0;0;0
31;7;1;Floresta;11596;11596;0;0;0;0;11571;25;0;0;0;0
31;7;1;Independência;8112;8112;0;0;0;0;8094;18;0;0;0;0
31;7;1;Menino Deus;31650;31650;0;0;0;0;31602;48;0;0;0;0
31;7;1;Moinhos de Vento;11937;11937;0;0;0;0;11920;17;0;0;0;0
31;7;1;Praia de Belas;2281;2281;0;0;0;0;2269;12;0;0;0;0
31;7;1;Rio Branco;17531;17531;0;0;0;0;17505;26;0;0;0;0
31;7;1;Santa Cecília;5768;5768;0;0;0;0;5753;15;0;0;0;0
31;7;1;Santana;20723;20723;0;0;0;0;20690;33;0;0;0;0
32;8;1;Azenha;13804;13804;0;0;0;0;13634;170;0;-148;148;0
32;8;1;Bom Fim;11593;11593;0;0;0;0;11433;160;0;-139;139;0
32;8;1;Centro;39154;39154;0;0;0;0;38854;300;0;-244;244;0
32;8;1;Cidade Baixa;15379;15379;0;0;0;0;15199;180;0;-154;154;0
32;8;1;Farroupilha;961;961;0;0;0;0;847;114;0;-104;104;0
32;8;1;Floresta;11596;11596;0;0;0;0;11448;148;0;-123;123;0
32;8;1;Independência;8112;8112;0;0;0;0;7965;147;0;-129;129;0
32;8;1;Menino Deus;31650;31650;0;0;0;0;31397;253;0;-205;205;0
32;8;1;Moinhos de Vento;11937;11937;0;0;0;0;11796;141;0;-124;124;0
32;8;1;Praia de Belas;2281;2281;0;0;0;0;2175;106;0;-94;94;0
32;8;1;Rio Branco;17531;17531;0;0;0;0;17358;173;0;-147;147;0
32;8;1;Santa Cecília;5768;5768;0;0;0;0;5642;126;0;-111;111;0
32;8;1;Santana;20723;20723;0;0;0;0;20529;194;0;-161;161;0
33;9;1;Azenha;13804;13804;0;0;0;0;13634;170;0;0;0;0
33;9;1;Bom Fim;11593;11593;0;0;0;0;11433;160;0;0;0;0
33;9;1;Centro;39154;39154;0;0;0;0;38854;300;0;0;0;0
33;9;1;Cidade Baixa;15379;15379;0;0;0;0;15199;180;0;0;0;0
33;9;1;Farroupilha;961;961;0;0;0;0;847;114;0;0;0;0
33;9;1;Floresta;11596;11596;0;0;0;0;11448;148;0;0;0;0
33;9;1;Independência;8112;8112;0;0;0;0;7965;147;0;0;0;0
33;9;1;Menino Deus;31650;31650;0;0;0;0;31397;253;0;0;0;0
33;9;1;Moinhos de Vento;11937;11937;0;0;0;0;11796;141;0;0;0;0
33;9;1;Praia de Belas;2281;2281;0;0;0;0;2175;106;0;0;0;0
33;9;1;Rio Branco;17531;17531;0;0;0;0;17358;173;0;0;0;0
33;9;1;Santa Cecília;5768;5768;0;0;0;0;5642;126;0;0;0;0
33;9;1;Santana;20723;20723;0;0;0;0;20529;194;0;0;0;0
34;10;1;Azenha;13804;13804;0;0;0;0;13485;319;0;-149;149;0
34;10;1;Bom Fim;11593;11593;0;0;0;0;11293;300;0;-140;140;0
34;10;1;Centro;39154;39154;0;0;0;0;38610;544;0;-244;244;0
34;10;1;Cidade Baixa;15379;15379;0;0;0;0;15045;334;0;-154;154;0
34;10;1;Farroupilha;961;961;0;0;0;0;743;218;0;-104;104;0
34;10;1;Floresta;11596;11596;0;0;0;0;11324;272;0;-124;124;0
34;10;1;Independência;8112;8112;0;0;0;0;7836;276;0;-129;129;0
34;10;1;Menino Deus;31650;31650;0;0;0;0;31191;459;0;-206;206;0
34;10;1;Moinhos de Vento;11937;11937;0;0;0;0;11672;265;0;-124;124;0
34;10;1;Praia de Belas;2281;2281;0;0;0;0;2081;200;0;-94;94;0
34;10;1;Rio Branco;17531;17531;0;0;0;0;17211;320;0;-147;147;0
34;10;1;Santa Cecília;5768;5768;0;0;0;0;5531;237;0;-111;111;0
34;10;1;Santana;20723;20723;0;0;0;0;20367;356;0;-162;162;0
35;11;1;Azenha;13804;13804;0;0;0;0;13485;319;0;0;0;0
35;11;1;Bom Fim;11593;11593;0;0;0;0;11293;300;0;0;0;0
35;11;1;Centro;39154;39154;0;0;0;0;38610;544;0;0;0;0
35;11;1;Cidade Baixa;15379;15379;0;0;0;0;15045;334;0;0;0;0
35;11;1;Farroupilha;961;961;0;0;0;0;743;218;0;0;0;0
35;11;1;Floresta;11596;11596;0;0;0;0;11324;272;0;0;0;0
35;11;1;Independência;8112;8112;0;0;0;0;7836;276;0;0;0;0
35;11;1;Menino Deus;31650;31650;0;0;0;0;31191;459;0;0;0;0
35;11;1;Moinhos de Vento;11937;11937;0;0;0;0;11672;265;0;0;0;0
35;11;1;Praia de Belas;2281;2281;0;0;0;0;2081;200;0;0;0;0
35;11;1;Rio Branco;17531;17531;0;0;0;0;17211;320;0;0;0;0
35;11;1;Santa Cecília;5768;5768;0;0;0;0;5531;237;0;0;0;0
35;11;1;Santana;20723;20723;0;0;0;0;20367;356;0;0;0;0
36;12;1;Azenha;13804;13804;0;0;0;0;13335;469;0;-150;150;0
36;12;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;-140;140;0
36;12;1;Centro;39154;39154;0;0;0;0;38366;788;0;-244;244;0
36;12;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;-153;153;0
36;12;1;Farroupilha;961;961;0;0;0;0;637;324;0;-106;106;0
36;12;1;Floresta;11596;11596;0;0;0;0;11199;397;0;-125;125;0
36;12;1;Independência;8112;8112;0;0;0;0;7707;405;0;-129;129;0
36;12;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;-207;207;0
36;12;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;-125;125;0
36;12;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;-94;94;0
36;12;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;-150;150;0
36;12;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;-111;111;0
36;12;1;Santana;20723;20723;0;0;0;0;20206;517;0;-161;161;0
37;13;1;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
37;13;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
37;13;1;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
37;13;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
37;13;1;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
37;13;1;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
37;13;1;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
37;13;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
37;13;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
37;13;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
37;13;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
37;13;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
37;13;1;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
38;14;1;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
38;14;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
38;14;1;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
38;14;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
38;14;1;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
38;14;1;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
38;14;1;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
38;14;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
38;14;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
38;14;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
38;14;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
38;14;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
38;14;1;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
39;15;1;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
39;15;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
39;15;1;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
39;15;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
39;15;1;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
39;15;1;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
39;15;1;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
39;15;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
39;15;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
39;15;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
39;15;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
39;15;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
39;15;1;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
40;16;1;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
40;16;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
40;16;1;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
40;16;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
40;16;1;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
40;16;1;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
40;16;1;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
40;16;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
40;16;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
40;16;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
40;16;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
40;16;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
40;16;1;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
41;17;1;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
41;17;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
41;17;1;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
41;17;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
41;17;1;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
41;17;1;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
41;17;1;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
41;17;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
41;17;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
41;17;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
41;17;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
41;17;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
41;17;1;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
42;18;1;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
42;18;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
42;18;1;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
42;18;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
42;18;1;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
42;18;1;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
42;18;1;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
42;18;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
42;18;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
42;18;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
42;18;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
42;18;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
42;18;1;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
43;19;1;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
43;19;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
43;19;1;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
43;19;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
43;19;1;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
43;19;1;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
43;19;1;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
43;19;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
43;19;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
43;19;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
43;19;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
43;19;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
43;19;1;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
44;20;1;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
44;20;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
44;20;1;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
44;20;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
44;20;1;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
44;20;1;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
44;20;1;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
44;20;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
44;20;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
44;20;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
44;20;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
44;20;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
44;20;1;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
45;21;1;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
45;21;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
45;21;1;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
45;21;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
45;21;1;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
45;21;1;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
45;21;1;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
45;21;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
45;21;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
45;21;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
45;21;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
45;21;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
45;21;1;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
46;22;1;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
46;22;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
46;22;1;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
46;22;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
46;22;1;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
46;22;1;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
46;22;1;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
46;22;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
46;22;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
46;22;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
46;22;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
46;22;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
46;22;1;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
47;23;1;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
47;23;1;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
47;23;1;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
47;23;1;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
47;23;1;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
47;23;1;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
47;23;1;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
47;23;1;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
47;23;1;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
47;23;1;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
47;23;1;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
47;23;1;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
47;23;1;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
48;0;2;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
48;0;2;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
48;0;2;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
48;0;2;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
48;0;2;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
48;0;2;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
48;0;2;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
48;0;2;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
48;0;2;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
48;0;2;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
48;0;2;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
48;0;2;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
48;0;2;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
49;1;2;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
49;1;2;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
49;1;2;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
49;1;2;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
49;1;2;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
49;1;2;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
49;1;2;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
49;1;2;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
49;1;2;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
49;1;2;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
49;1;2;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
49;1;2;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
49;1;2;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
50;2;2;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
50;2;2;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
50;2;2;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
50;2;2;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
50;2;2;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
50;2;2;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
50;2;2;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
50;2;2;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
50;2;2;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
50;2;2;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
50;2;2;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
50;2;2;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
50;2;2;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
51;3;2;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
51;3;2;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
51;3;2;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
51;3;2;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
51;3;2;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
51;3;2;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
51;3;2;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
51;3;2;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
51;3;2;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
51;3;2;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
51;3;2;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
51;3;2;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
51;3;2;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
52;4;2;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
52;4;2;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
52;4;2;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
52;4;2;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
52;4;2;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
52;4;2;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
52;4;2;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
52;4;2;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
52;4;2;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
52;4;2;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
52;4;2;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
52;4;2;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
52;4;2;Santana;20723;20723;0;0;0;0;20206;517;0;0;0;0
53;5;2;Azenha;13804;13804;0;0;0;0;13335;469;0;0;0;0
53;5;2;Bom Fim;11593;11593;0;0;0;0;11153;440;0;0;0;0
53;5;2;Centro;39154;39154;0;0;0;0;38366;788;0;0;0;0
53;5;2;Cidade Baixa;15379;15379;0;0;0;0;14892;487;0;0;0;0
53;5;2;Farroupilha;961;961;0;0;0;0;637;324;0;0;0;0
53;5;2;Floresta;11596;11596;0;0;0;0;11199;397;0;0;0;0
53;5;2;Independência;8112;8112;0;0;0;0;7707;405;0;0;0;0
53;5;2;Menino Deus;31650;31650;0;0;0;0;30984;666;0;0;0;0
53;5;2;Moinhos de Vento;11937;11937;0;0;0;0;11547;390;0;0;0;0
53;5;2;Praia de Belas;2281;2281;0;0;0;0;1987;294;0;0;0;0
53;5;2;Rio Branco;17531;17531;0;0;0;0;17061;470;0;0;0;0
53;5;2;Santa Cecília;5768;5768;0;0;0;0;5420;348;0;0;0;0
