Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
4;4;0;Partenon;47910;47410;500;-250;-250;0
4;4;0;Passo D'Areia;21218;20968;250;0;0;0
4;4;0;Passo das Pedras;17152;15652;1500;250;0;250
4;4;0;Pedra Redonda;774;274;500;250;0;250
4;4;0;Petrópolis;36496;36246;250;0;0;0
4;4;0;Pitinga;4352;4102;250;0;0;0
4;4;0;Ponta Grossa;8472;8472;0;0;0;0
4;4;0;Praia de Belas;2781;2281;500;0;0;0
4;4;0;Restinga;53258;52758;500;0;0;0
4;4;0;Rio Branco;17531;17281;250;-250;-250;0
4;4;0;Rubem Berta;33168;32918;250;250;0;250
4;4;0;Santa Cecília;6018;5518;500;0;0;0
4;4;0;Santa Maria Goretti;3509;3009;500;0;0;0
4;4;0;Santa Rosa de Lima;34583;34583;0;0;0;0
4;4;0;Santa Tereza;39577;38577;1000;0;-500;500
4;4;0;Santana;20473;19723;750;0;0;0
4;4;0;Santo Antônio;12911;12161;750;0;0;0
4;4;0;São Caetano;757;757;0;0;0;0
4;4;0;São Geraldo;8681;8681;0;0;0;0
4;4;0;São João;11976;11976;0;0;0;0
4;4;0;São Sebastião;7769;7019;750;250;0;250
4;4;0;Sarandi;58521;58021;500;500;0;500
4;4;0;Serraria;5739;5739;0;-250;-250;0
4;4;0;Sétimo Céu;1829;1329;500;250;0;250
4;4;0;Teresópolis;14957;14457;500;250;-250;500
4;4;0;Três Figueiras;5320;4070;1250;0;0;0
4;4;0;Tristeza;16442;15692;750;250;0;250
4;4;0;Vila Assunção;5168;4418;750;0;0;0
4;4;0;Vila Conceição;1599;1349;250;0;0;0
4;4;0;Vila Ipiranga;18909;18409;500;250;0;250
4;4;0;Vila Jardim;13439;13189;250;0;0;0
4;4;0;Vila João Pessoa;13791;12791;1000;0;0;0
4;4;0;Vila Nova;31469;30719;750;-750;-1000;250
4;4;0;São José;26272;25772;500;-500;-500;0
5;5;0;Aberta dos Morros;7649;7149;500;0;0;0
5;5;0;Agronomia;2831;2331;500;250;0;250
5;5;0;Anchieta;3024;2024;1000;250;0;250
5;5;0;Arquipélago;8330;8080;250;0;0;0
5;5;0;Auxiliadora;9933;9683;250;0;0;0
5;5;0;Azenha;15054;13554;1500;0;0;0
5;5;0;Bela Vista;12537;11537;1000;250;0;250
5;5;0;Belém Novo;10600;10100;500;0;0;0
5;5;0;Belém Velho;11585;10585;1000;250;0;250
5;5;0;Boa Vista;10553;9553;1000;0;-250;250
5;5;0;Boa Vista do Sul;2059;2059;0;0;0;0
5;5;0;Bom Fim;11093;10343;750;0;-250;250
5;5;0;Bom Jesus;27425;27425;0;-500;-500;0
5;5;0;Camaquã;17688;16938;750;0;0;0
5;5;0;Campo Novo;8266;8266;0;0;0;0
5;5;0;Cascata;12763;12013;750;0;0;0
5;5;0;Cavalhada;29299;28799;500;0;0;0
5;5;0;Centro Histórico;38154;37654;500;-500;-750;250
5;5;0;Chácara das Pedras;7168;6668;500;0;0;0
