scenario;levy;seed;requested_destination;receiving_destination;node_type;reroute_events;requested;fulfilled;unmet;reroute_traveler_distance;mean_reroute_distance_per_traveler;peak_receiving_load
94_levy_off_flood_both_reroute;False;0;Lami//restaurant_4;Lami//restaurant_6;restaurant;156.0;1562.0;1562.0;0.0;638467.4832303558;408.7499892639922;51.0
94_levy_off_flood_both_reroute;False;0;Lami//restaurant_4;Lami//restaurant_9;restaurant;17.0;152.0;152.0;0.0;93426.91631262566;614.6507652146425;35.0
94_levy_off_flood_both_reroute;False;0;Lami//restaurant_6;Lami//restaurant_7;restaurant;337.0;3460.0;3460.0;0.0;2950021.526832629;852.6073776972917;90.0
94_levy_off_flood_both_reroute;False;0;Lami//restaurant_8;Extrema//restaurant_4;restaurant;493.0;717.0;717.0;0.0;1690278.9971287092;2357.432353038646;5.0
94_levy_off_flood_both_reroute;False;0;Lami//restaurant_9;Lami//restaurant_3;restaurant;320.0;1672.0;1672.0;0.0;2340987.8585709333;1400.1123556046252;129.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Cidade Baixa//marketplace_10;marketplace;58.0;157.0;157.0;0.0;97480.06458492666;620.8921311141826;57.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Cidade Baixa//marketplace_27;marketplace;14.0;41.0;41.0;0.0;29953.164747002964;730.5649938293406;45.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Cidade Baixa//marketplace_4;marketplace;26.0;71.0;71.0;0.0;43668.10167216603;615.0436855234651;24.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Cidade Baixa//marketplace_7;marketplace;115.0;339.0;339.0;0.0;196836.61110661086;580.6389708159612;18.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Cidade Baixa//marketplace_9;marketplace;72.0;219.0;219.0;0.0;83222.94285729468;380.0134377045419;17.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_0;Praia de Belas//marketplace_1;marketplace;290.0;808.0;808.0;0.0;93806.48917502539;116.09714006810073;12.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_1;Cidade Baixa//marketplace_10;marketplace;199.0;545.0;545.0;0.0;249059.1285474029;456.9892266924824;61.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_1;Cidade Baixa//marketplace_12;marketplace;111.0;306.0;306.0;0.0;23506.410117639512;76.81833371777618;17.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_1;Cidade Baixa//marketplace_16;marketplace;14.0;38.0;38.0;0.0;20890.475306182394;549.7493501626946;38.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_1;Cidade Baixa//marketplace_9;marketplace;72.0;211.0;211.0;0.0;66596.91229376198;315.62517674768714;22.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_1;Praia de Belas//marketplace_1;marketplace;16.0;34.0;34.0;0.0;3809.4780335330784;112.0434715745023;15.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_10;Menino Deus//marketplace_11;marketplace;73.0;371.0;371.0;0.0;41736.70668926167;112.49786169612311;8.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_10;Menino Deus//marketplace_15;marketplace;50.0;257.0;257.0;0.0;69318.65890647058;269.7224081963836;9.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_10;Menino Deus//marketplace_23;marketplace;144.0;709.0;709.0;0.0;345901.5605981235;487.8724409000332;8.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_10;Menino Deus//marketplace_58;marketplace;71.0;365.0;365.0;0.0;164794.69692113847;451.4923203318862;9.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_11;Menino Deus//marketplace_15;marketplace;50.0;227.0;227.0;0.0;37656.276666770354;165.88668135141126;17.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_11;Menino Deus//marketplace_23;marketplace;144.0;629.0;629.0;0.0;242685.7733004754;385.8279384745237;15.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_11;Menino Deus//marketplace_58;marketplace;71.0;322.0;322.0;0.0;117617.64474452763;365.27218864760135;17.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_12;Azenha//marketplace_24;marketplace;26.0;132.0;132.0;0.0;47697.009680543015;361.3409824283562;25.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_12;Azenha//marketplace_4;marketplace;117.0;614.0;614.0;0.0;120726.32077931214;196.62267227901;31.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_12;Azenha//marketplace_6;marketplace;72.0;365.0;365.0;0.0;147170.8943918018;403.2079298405528;20.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_12;Menino Deus//marketplace_13;marketplace;123.0;655.0;655.0;0.0;111287.07669498413;169.90393388547196;14.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_13;Azenha//marketplace_27;marketplace;158.0;448.0;448.0;0.0;128486.12925421083;286.7993956567206;23.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_13;Menino Deus//marketplace_20;marketplace;55.0;152.0;152.0;0.0;14528.186998137286;95.58017761932425;10.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_14;Menino Deus//marketplace_13;marketplace;35.0;160.0;160.0;0.0;17953.202319315817;112.20751449572386;24.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_14;Menino Deus//marketplace_19;marketplace;160.0;728.0;728.0;0.0;157425.4840086342;216.24379671515686;13.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_14;Menino Deus//marketplace_20;marketplace;55.0;251.0;251.0;0.0;48197.61606195366;192.02237474881937;18.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_15;Menino Deus//marketplace_23;marketplace;142.0;347.0;347.0;0.0;76335.2360600011;219.98627106628558;19.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_15;Menino Deus//marketplace_58;marketplace;71.0;176.0;176.0;0.0;37136.98133996242;211.00557579524101;21.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_16;Menino Deus//marketplace_10;marketplace;77.0;262.0;262.0;0.0;55842.17467646178;213.13807128420527;14.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_16;Menino Deus//marketplace_11;marketplace;73.0;260.0;260.0;0.0;71983.22204383452;276.8585463224405;21.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_16;Menino Deus//marketplace_15;marketplace;50.0;177.0;177.0;0.0;63527.57786155956;358.9128692743478;27.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_16;Menino Deus//marketplace_23;marketplace;144.0;495.0;495.0;0.0;264931.7317326564;535.2156196619321;25.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_16;Menino Deus//marketplace_58;marketplace;71.0;256.0;256.0;0.0;116780.93281328936;456.17551880191155;27.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_17;Menino Deus//marketplace_11;marketplace;73.0;244.0;244.0;0.0;124444.41879369332;510.0181098102185;26.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_17;Menino Deus//marketplace_15;marketplace;50.0;164.0;164.0;0.0;92282.16286464002;562.6961150282928;33.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_17;Menino Deus//marketplace_58;marketplace;71.0;238.0;238.0;0.0;141385.4033504295;594.0563165984432;33.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_17;Praia de Belas//marketplace_6;marketplace;142.0;460.0;460.0;0.0;301146.92652181204;654.6672315691566;5.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_18;Menino Deus//marketplace_23;marketplace;215.0;1062.0;1062.0;0.0;125880.80233111874;118.53182893702329;33.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_20;Azenha//marketplace_27;marketplace;156.0;325.0;325.0;0.0;78613.2603430182;241.8869549015945;26.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_29;Menino Deus//marketplace_24;marketplace;285.0;883.0;883.0;0.0;154347.480715303;174.79895890747792;11.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_29;Menino Deus//marketplace_57;marketplace;51.0;152.0;152.0;0.0;22980.08801886995;151.1847895978286;5.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_3;Cidade Baixa//marketplace_10;marketplace;199.0;513.0;513.0;0.0;268804.0750927288;523.9845518376779;65.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_3;Cidade Baixa//marketplace_12;marketplace;159.0;412.0;412.0;0.0;17808.7084388944;43.22502048275339;21.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_3;Cidade Baixa//marketplace_16;marketplace;14.0;34.0;34.0;0.0;21033.760348685206;618.6400102554472;42.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_3;Cidade Baixa//marketplace_9;marketplace;72.0;192.0;192.0;0.0;67662.83297014188;352.41058838615567;26.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_3;Praia de Belas//marketplace_1;marketplace;16.0;31.0;31.0;0.0;2760.0458013568964;89.03373552764182;18.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_30;Menino Deus//marketplace_33;marketplace;106.0;386.0;386.0;0.0;122942.81074250517;318.50469104275953;6.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_30;Menino Deus//marketplace_34;marketplace;142.0;495.0;495.0;0.0;192012.7954730265;387.9046373192454;6.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_30;Menino Deus//marketplace_36;marketplace;88.0;321.0;321.0;0.0;87461.21426602974;272.4648419502484;6.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_31;Menino Deus//marketplace_30;marketplace;77.0;323.0;323.0;0.0;35011.387023626725;108.39438707005178;13.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_31;Menino Deus//marketplace_33;marketplace;106.0;471.0;471.0;0.0;111460.74939150315;236.6470263089239;14.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_31;Menino Deus//marketplace_34;marketplace;144.0;615.0;615.0;0.0;180076.72429628315;292.8076817825742;13.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_31;Menino Deus//marketplace_36;marketplace;88.0;392.0;392.0;0.0;88816.63867491244;226.57305784416437;14.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_32;Menino Deus//marketplace_30;marketplace;77.0;408.0;408.0;0.0;31131.44502751801;76.30256134195591;22.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_32;Menino Deus//marketplace_33;marketplace;106.0;603.0;603.0;0.0;201427.938867105;334.0430163633582;24.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_32;Menino Deus//marketplace_34;marketplace;144.0;780.0;780.0;0.0;303834.13974811113;389.53094839501426;22.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_32;Menino Deus//marketplace_36;marketplace;88.0;501.0;501.0;0.0;156596.35724693333;312.5675793351963;24.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_33;Menino Deus//marketplace_34;marketplace;144.0;473.0;473.0;0.0;42867.463593782144;90.6288870904485;28.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_36;Menino Deus//marketplace_33;marketplace;106.0;382.0;382.0;0.0;42867.34811928934;112.21818879395114;36.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_36;Menino Deus//marketplace_34;marketplace;144.0;496.0;496.0;0.0;100141.57850535579;201.89834376079796;38.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_38;Menino Deus//marketplace_34;marketplace;14.0;71.0;71.0;0.0;28793.37203227111;405.540451158748;45.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_38;Menino Deus//marketplace_36;marketplace;165.0;843.0;843.0;0.0;174924.80590961347;207.50273536134458;39.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_38;Menino Deus//marketplace_43;marketplace;236.0;1212.0;1212.0;0.0;321779.5448719777;265.4946739867803;9.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_4;Cidade Baixa//marketplace_14;marketplace;72.0;172.0;172.0;0.0;43241.764079249624;251.40560511191643;19.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_4;Cidade Baixa//marketplace_16;marketplace;211.0;489.0;489.0;0.0;156891.0822133868;320.8406589230814;46.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_4;Menino Deus//marketplace_7;marketplace;94.0;213.0;213.0;0.0;52946.03099487643;248.57291546890343;4.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_40;Menino Deus//marketplace_50;marketplace;181.0;660.0;660.0;0.0;139517.02422032802;211.38943063686065;6.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_40;Menino Deus//marketplace_65;marketplace;106.0;400.0;400.0;0.0;75527.7799010673;188.81944975266825;6.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_41;Menino Deus//marketplace_50;marketplace;383.0;1931.0;1931.0;0.0;161744.2490904746;83.7619104559682;15.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_43;Menino Deus//marketplace_50;marketplace;14.0;50.0;50.0;0.0;17206.792754218044;344.13585508436086;20.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_5;Cidade Baixa//marketplace_10;marketplace;199.0;541.0;541.0;0.0;205051.3176582972;379.02276831478224;69.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_5;Cidade Baixa//marketplace_14;marketplace;167.0;460.0;460.0;0.0;114511.49185145488;248.93802576403235;24.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_5;Cidade Baixa//marketplace_16;marketplace;14.0;37.0;37.0;0.0;14255.216493171252;385.27612143706085;50.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_51;Menino Deus//marketplace_66;marketplace;14.0;56.0;56.0;0.0;7995.882153447571;142.78360988299235;7.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_52;Menino Deus//marketplace_51;marketplace;289.0;1130.0;1130.0;0.0;126225.3091269254;111.70381338665963;14.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_52;Menino Deus//marketplace_66;marketplace;14.0;54.0;54.0;0.0;13420.947895547837;248.53607213977477;13.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_56;Menino Deus//marketplace_19;marketplace;265.0;963.0;963.0;0.0;85512.6477979523;88.79818047554757;23.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_57;Menino Deus//marketplace_24;marketplace;142.0;378.0;378.0;0.0;82619.54192783764;218.5702167403112;15.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_57;Menino Deus//marketplace_58;marketplace;143.0;400.0;400.0;0.0;52371.88592627798;130.92971481569495;38.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_58;Menino Deus//marketplace_23;marketplace;142.0;449.0;449.0;0.0;51061.72206158756;113.72321171845782;44.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_6;Azenha//marketplace_5;marketplace;71.0;133.0;133.0;0.0;16270.105206202225;122.33161809174605;10.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_6;Cidade Baixa//marketplace_16;marketplace;207.0;365.0;365.0;0.0;64514.68020183372;176.75254849817458;53.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_6;Menino Deus//marketplace_7;marketplace;92.0;158.0;158.0;0.0;10964.632097855267;69.39640568262827;7.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_63;Cidade Baixa//marketplace_10;marketplace;128.0;321.0;321.0;0.0;200901.57418795174;625.8616018316254;73.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_63;Cidade Baixa//marketplace_12;marketplace;35.0;93.0;93.0;0.0;20418.610976273427;219.55495673412287;25.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_63;Cidade Baixa//marketplace_16;marketplace;14.0;34.0;34.0;0.0;22083.563103879085;649.5165618787967;69.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_63;Menino Deus//marketplace_11;marketplace;22.0;62.0;62.0;0.0;17447.371493652132;281.4092176395505;30.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_63;Menino Deus//marketplace_15;marketplace;50.0;127.0;127.0;0.0;55610.18950974613;437.8755079507569;37.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_63;Menino Deus//marketplace_58;marketplace;71.0;179.0;179.0;0.0;108716.42584233629;607.3543343147279;48.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_63;Praia de Belas//marketplace_1;marketplace;16.0;31.0;31.0;0.0;8196.8482038363;264.41445818826776;21.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_64;Cidade Baixa//marketplace_0;marketplace;40.0;82.0;82.0;0.0;26938.442450015526;328.5175908538479;10.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_64;Cidade Baixa//marketplace_10;marketplace;195.0;396.0;396.0;0.0;173453.6050068343;438.0141540576623;76.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_64;Cidade Baixa//marketplace_12;marketplace;77.0;160.0;160.0;0.0;25629.60352578847;160.18502203617794;28.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_64;Cidade Baixa//marketplace_14;marketplace;32.0;67.0;67.0;0.0;22109.810598705775;329.99717311501155;26.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_64;Cidade Baixa//marketplace_16;marketplace;14.0;26.0;26.0;0.0;12742.82164890803;490.1085249580011;72.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_64;Menino Deus//marketplace_1;marketplace;25.0;51.0;51.0;0.0;4375.730329486547;85.79863391150091;7.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_64;Menino Deus//marketplace_5;marketplace;31.0;59.0;59.0;0.0;6633.819906033748;112.43762552599573;14.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_64;Praia de Belas//marketplace_1;marketplace;16.0;27.0;27.0;0.0;5341.492151991866;197.8330426663654;23.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_65;Menino Deus//marketplace_50;marketplace;181.0;592.0;592.0;0.0;48922.45261705514;82.6392780693499;31.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_7;Azenha//marketplace_5;marketplace;72.0;213.0;213.0;0.0;14721.022340357082;69.11278094064357;15.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_7;Cidade Baixa//marketplace_16;marketplace;213.0;589.0;589.0;0.0;74674.65759105967;126.78210117327619;57.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_8;Azenha//marketplace_4;marketplace;117.0;619.0;619.0;0.0;186442.28803826918;301.1991729212749;17.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_8;Azenha//marketplace_5;marketplace;72.0;396.0;396.0;0.0;108367.50202692114;273.65530814879077;24.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_8;Cidade Baixa//marketplace_16;marketplace;98.0;506.0;506.0;0.0;184129.2252640779;363.8917495337508;65.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_8;Menino Deus//marketplace_7;marketplace;51.0;265.0;265.0;0.0;66346.3824540513;250.3637073737785;19.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_8;Menino Deus//marketplace_9;marketplace;45.0;231.0;231.0;0.0;51039.851698850434;220.95173895606248;9.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_9;Azenha//marketplace_4;marketplace;60.0;197.0;197.0;0.0;66031.67694936635;335.186177407951;22.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_9;Menino Deus//marketplace_13;marketplace;123.0;392.0;392.0;0.0;98540.39053394574;251.37854728047384;5.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_9;Menino Deus//marketplace_19;marketplace;98.0;302.0;302.0;0.0;111333.74832997182;368.6547957946087;5.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//marketplace_9;Menino Deus//marketplace_20;marketplace;55.0;170.0;170.0;0.0;56307.3518965532;331.21971703854825;5.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//pharmacy_0;Cidade Baixa//pharmacy_1;pharmacy;155.0;157.0;157.0;0.0;41553.35388282022;264.67104383961924;5.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//pharmacy_0;Cidade Baixa//pharmacy_20;pharmacy;109.0;113.0;113.0;0.0;68152.78395548397;603.1219819069378;16.0
94_levy_off_flood_both_reroute;False;0;Menino Deus//pharmacy_0;Cidade Baixa//pharmacy_25;pharmacy;10.0;10.0;10.0;0.0;7091.830238460185;709.1830238460185;14.0
