Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
32;8;1;Centro;39188;39147;41;-1;-5;4
32;8;1;Cidade Baixa;15379;15360;19;-6;-10;4
32;8;1;Farroupilha;933;933;0;-13;-13;0
32;8;1;Floresta;11595;11581;14;1;-4;5
32;8;1;Independência;8103;8090;13;-3;-9;6
32;8;1;Menino Deus;31686;31639;47;29;0;29
32;8;1;Moinhos de Vento;11936;11923;13;1;-4;5
32;8;1;Praia de Belas;2272;2271;1;-4;-3;-1
32;8;1;Rio Branco;17534;17511;23;-2;-10;8
32;8;1;Santa Cecília;5768;5756;12;0;-3;3
32;8;1;Santana;20725;20699;26;5;-10;15
33;9;1;Azenha;13796;13786;10;3;6;-3
33;9;1;Bom Fim;11581;11564;17;4;-1;5
33;9;1;Centro;39201;39150;51;13;3;10
33;9;1;Cidade Baixa;15378;15365;13;-1;5;-6
33;9;1;Farroupilha;937;937;0;4;4;0
33;9;1;Floresta;11580;11574;6;-15;-7;-8
33;9;1;Independência;8106;8091;15;3;1;2
33;9;1;Menino Deus;31677;31637;40;-9;-2;-7
33;9;1;Moinhos de Vento;11933;11918;15;-3;-5;2
33;9;1;Praia de Belas;2272;2270;2;0;-1;1
33;9;1;Rio Branco;17541;17515;26;7;4;3
33;9;1;Santa Cecília;5775;5758;17;7;2;5
33;9;1;Santana;20712;20694;18;-13;-5;-8
34;10;1;Azenha;13786;13780;6;-10;-6;-4
34;10;1;Bom Fim;11566;11553;13;-15;-11;-4
34;10;1;Centro;39228;39150;78;27;0;27
34;10;1;Cidade Baixa;15381;15357;24;3;-8;11
34;10;1;Farroupilha;936;936;0;-1;-1;0
34;10;1;Floresta;11574;11566;8;-6;-8;2
34;10;1;Independência;8111;8092;19;5;1;4
34;10;1;Menino Deus;31678;31632;46;1;-5;6
34;10;1;Moinhos de Vento;11928;11911;17;-5;-7;2
34;10;1;Praia de Belas;2272;2269;3;0;-1;1
34;10;1;Rio Branco;17548;17514;34;7;-1;8
34;10;1;Santa Cecília;5777;5757;20;2;-1;3
34;10;1;Santana;20704;20688;16;-8;-6;-2
35;11;1;Azenha;13791;13785;6;5;5;0
35;11;1;Bom Fim;11558;11547;11;-8;-6;-2
35;11;1;Centro;39209;39148;61;-19;-2;-17
35;11;1;Cidade Baixa;15388;15360;28;7;3;4
35;11;1;Farroupilha;935;935;0;-1;-1;0
35;11;1;Floresta;11572;11565;7;-2;-1;-1
35;11;1;Independência;8128;8098;30;17;6;11
35;11;1;Menino Deus;31680;31633;47;2;1;1
35;11;1;Moinhos de Vento;11922;11903;19;-6;-8;2
35;11;1;Praia de Belas;2272;2269;3;0;0;0
35;11;1;Rio Branco;17540;17514;26;-8;0;-8
35;11;1;Santa Cecília;5787;5758;29;10;1;9
35;11;1;Santana;20707;20684;23;3;-4;7
36;12;1;Azenha;13796;13785;11;5;0;5
36;12;1;Bom Fim;11561;11546;15;3;-1;4
36;12;1;Centro;39200;39147;53;-9;-1;-8
36;12;1;Cidade Baixa;15385;15353;32;-3;-7;4
36;12;1;Farroupilha;925;925;0;-10;-10;0
36;12;1;Floresta;11564;11558;6;-8;-7;-1
36;12;1;Independência;8138;8094;44;10;-4;14
36;12;1;Menino Deus;31687;31636;51;7;3;4
36;12;1;Moinhos de Vento;11923;11898;25;1;-5;6
36;12;1;Praia de Belas;2267;2265;2;-5;-4;-1
36;12;1;Rio Branco;17542;17516;26;2;2;0
36;12;1;Santa Cecília;5792;5757;35;5;-1;6
36;12;1;Santana;20709;20679;30;2;-5;7
37;13;1;Azenha;13786;13772;14;-10;-13;3
37;13;1;Bom Fim;11550;11539;11;-11;-7;-4
37;13;1;Centro;39184;39145;39;-16;-2;-14
37;13;1;Cidade Baixa;15397;15351;46;12;-2;14
37;13;1;Farroupilha;920;920;0;-5;-5;0
37;13;1;Floresta;11562;11552;10;-2;-6;4
37;13;1;Independência;8143;8093;50;5;-1;6
37;13;1;Menino Deus;31715;31632;83;28;-4;32
37;13;1;Moinhos de Vento;11924;11893;31;1;-5;6
37;13;1;Praia de Belas;2267;2264;3;0;-1;1
37;13;1;Rio Branco;17536;17509;27;-6;-7;1
37;13;1;Santa Cecília;5795;5755;40;3;-2;5
37;13;1;Santana;20710;20671;39;1;-8;9
